pope		popa	pope_5058_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5058/pope.5058.main_glosses.mb.r480x360.mp4	6.2.1	in front of face	religions	pope	pope			popa	popa
Porirua		Porirua	porirua_6134_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6134/porirua.6134.main_glosses.rp.r480x360.mp4	2.1.1	in front of body	new zealand place names	porirua	porirua			porirua	porirua
Porirua		Porirua	porirua_7013_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/7013/Porirua.7013.main_glosses.mb.mp4	6.5.1	nose	new zealand place names	porirua	porirua			porirua	porirua
Port Chalmers			port_chalmers_6676_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6676/Port_Chalmers.6676.main_glosses.mb.mp4	1.1.3	in front of body	new zealand place names	port chalmers	port|chalmers				
Portobello			portobello_6951_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6951/Portobello.6951.main_glosses.mb.mp4	2.1.1	in front of face	new zealand place names	portobello	portobello				
possessive (pronoun)		weu tohu pānga	possessive_pronoun_5314_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5314/possessive_pronoun.5314.main_glosses.mb.r480x360.mp4	3.3.1	in front of body	language and linguistics	possessive (pronoun)	possessive|pronoun			weu tohu panga	weu tohu panga
post office		poutāpeta	post_office_6453_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6453/post_office.6453.main_glosses.dh.r480x360.mp4	4.2.1	in front of body	places	post office	post|office			poutapeta	poutapeta
post shop		poutāpeta	post_shop_6454_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6454/post_shop.6454.main_glosses.dh.r480x360.mp4	4.2.1	in front of body	places	post shop	post|shop			poutapeta	poutapeta
postman		kawe mēra	postman_6455_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6455/postman.6455.main_glosses.dh.r480x360.mp4	4.2.1	in front of body	work	postman	postman			kawe mera	kawe mera
post-mortem		whakamātau tūpāpaku	post_mortem_3967_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3967/post_mortem.3967.main_glosses.jo.r480x360.mp4	3.5.1	in front of body	health|law and crime	post-mortem	post|mortem			whakamatau tupapaku	whakamatau tupapaku
postwoman		kawe mēra	postwoman_6456_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6456/postwoman.6456.main_glosses.dh.r480x360.mp4	4.2.1	in front of body	work	postwoman	postwoman			kawe mera	kawe mera
power (electricity)		hiko	power_electricity_4004_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4004/power.4004.main_glosses.jo.r480x360.mp4	4.2.1	head	house and garden|science	power (electricity)	power|electricity			hiko	hiko
prefect		tauira tuākana	prefect_4481_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4481/prefect.4481.main_glosses.mb.r480x360.mp4	6.5.2	chest	education	prefect	prefect			tauira tuakana	tauira tuakana
prefix		kuhimua	prefix_5770_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5770/prefix.5770.main_glosses.jt.r480x360.mp4	6.5.1	back of hand	language and linguistics	prefix	prefix			kuhimua	kuhimua
preposition		uhono	preposition_5577_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5577/preposition.5577.main_glosses.sp.r480x360.mp4	1.4.1	in front of body	language and linguistics	preposition	preposition			uhono	uhono
prescription		tono rongoā	prescription_1989_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1989/prescription.1989.main_glosses.rp.r480x360.mp4	5.1.1	in front of face	health	prescription	prescription			tono rongoa	tono rongoa
president		perehitini	president_6037_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6037/president.6037.main_glosses.jt.r480x360.mp4	4.2.2	in front of body	government and politics|work	president	president			perehitini	perehitini
president		perehitini	president_3165_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3165/president.3165.main_glosses.jo.r480x360.mp4	3.2.1	head	government and politics|work	president	president			perehitini	perehitini
primary (school)		kura tuatahi	primary_school_926_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/926/primary_school.926.main_glosses.mb.r480x360.mp4	1.1.2	hips/pelvis/groin	education	primary (school)	primary|school			kura tuatahi	kura tuatahi
problem		mate, raruraru	problem_4096_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4096/problem.4096.main_glosses.jo.r480x360.mp4	4.2.2	in front of body	miscellaneous	problem	problem			mate, raruraru	mate|raruraru
professional		ngaio	professional_2880_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2880/professional.2880.main_glosses.vs.r480x360.mp4	6.1.2	shoulders	qualities, description and comparison|work	professional	professional			ngaio	ngaio
project		kaupapa	project_4394_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4394/project.4394.main_glosses.vs.r480x360.mp4	4.1.1	fingers/thumb	education|work	project	project			kaupapa	kaupapa
promise		oati, kī taurangi	promise_2324_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2324/promise.2324.main_glosses.sp.r480x360.mp4	5.1.2	chest	actions and activities	promise	promise			oati, ki taurangi	oati|ki taurangi
prostitute		wahine kairau	prostitute_5943_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5943/prostitute.5943.main_glosses.sp.r480x360.mp4	3.5.1	in front of body	sex and sexuality|work	prostitute	prostitute			wahine kairau	wahine kairau
Protestant		Tūrangahapa	protestant_412_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/412/protestant.412.main_glosses.mb.r480x360.mp4	1.1.1	chest	religions	protestant	protestant			turangahapa	turangahapa
public		tūmatanui	public_5723_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5723/public.5723.main_glosses.sh.r480x360.mp4	3.3.1	in front of body	government and politics	public	public			tumatanui	tumatanui
Pukekohe		Pukekohe	pukekohe_7014_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/7014/Pukekohe.7014.main_glosses.mb.mp4	4.1.1	fingers/thumb	new zealand place names	pukekohe	pukekohe			pukekohe	pukekohe
Puketapu		Puketapu	puketapu_6868_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6868/Puketapu.6868.main_glosses.mb.mp4	4.1.1	fingers/thumb	new zealand place names	puketapu	puketapu			puketapu	puketapu
pull a muscle		kumea tētahi o aku uaua	pull_a_muscle_3367_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3367/pull_a_muscle.3367.main_glosses.mb.r480x360.mp4	3.3.1	in front of body	health	pull a muscle	pull|a|muscle			kumea tetahi o aku uaua	kumea tetahi o aku uaua
pump (hand)		mapu	pump_hand_6528_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6528/pump.6528.main_glosses.dh.r480x360.mp4	3.5.1	in front of body	actions and activities	pump (hand)	pump|hand			mapu	mapu
puncture		poka	puncture_2666_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2666/puncture.2666.main_glosses.vs.r480x360.mp4	5.1.1	in front of body	travel and transportation	puncture	puncture			poka	poka
purple		waiporoporo	purple_5795_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5795/purple.5795.main_glosses.mb.r480x360.mp4	6.2.1	palm	colours 	purple	purple			waiporoporo	waiporoporo
put away		whakawhāiti	put_away_4093_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4093/put_away.4093.main_glosses.mb.r480x360.mp4	4.2.1	in front of body	actions and activities	put away	put|away			whakawhaiti	whakawhaiti
quality		kounga	quality_4885_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4885/quality.4885.main_glosses.sp.r480x360.mp4	5.2.1	fingers/thumb	qualities, description and comparison	quality	quality			kounga	kounga
quality		kounga	quality_2642_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2642/quality.2642.main_glosses.mb.r480x360.mp4	5.2.1	fingers/thumb	qualities, description and comparison	quality	quality			kounga	kounga
quarter past		hauwhā mai i	quarter_past_788_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/788/quarter_past.788.main_glosses.vs.r480x360.mp4	1.3.1	blades	numbers|time	quarter past	quarter|past			hauwha mai i	hauwha mai i
quarter (to / past hour)		hauwhā (ki / mai i)	quarter_to_past_hour_787_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/787/quarter.787.main_glosses.mb.r480x360.mp4	1.1.3	in front of body	numbers|time	quarter (to / past hour)	quarter|to|past|hour			hauwha (ki / mai i)	hauwha (ki / mai i)
quarter to		hauwhā ki	quarter_to_791_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/791/quarter_to.791.main_glosses.vs.r480x360.mp4	1.1.1	blades	numbers|time	quarter to	quarter|to			hauwha ki	hauwha ki
Queens Park			queens_park_6869_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6869/Queens_Park.6869.main_glosses.mb.mp4	2.3.1	top of head	new zealand place names	queens park	queens|park				
Queenstown		Tāhuna	queenstown_5944_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5944/queenstown.5944.main_glosses.jt.r480x360.mp4	2.3.1	top of head	new zealand place names	queenstown	queenstown			tahuna	tahuna
question		pātai	question_6010_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6010/question.6010.main_glosses.sp.r480x360.mp4	5.2.1	fingers/thumb	communication and cognition|language and linguistics	question	question			patai	patai
quote (price)		whakatau utu	quote_price_6009_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6009/quote.6009.main_glosses.sp.r480x360.mp4	5.2.1	fingers/thumb	money	quote (price)	quote|price			whakatau utu	whakatau utu
quote		whakatau utu	quote_2344_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2344/quote.2344.main_glosses.mb.r480x360.mp4	5.2.1	fingers/thumb	money|work	quote	quote			whakatau utu	whakatau utu
Rabbit Island		Moturoa	rabbit_island_6870_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6870/Rabbit_Island.6870.main_glosses.mb.mp4	6.2.1	top of head	new zealand place names	rabbit island	rabbit|island			moturoa	moturoa
rabbit		rāpeti	rabbit_2832_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2832/rabbit.2832.main_glosses.rp.r480x360.mp4	6.2.1	top of head	animals	rabbit	rabbit			rapeti	rapeti
race, sport		tauwhāinga, hākinakina	race_3260_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3260/race.3260.main_glosses.mb.r480x360.mp4	3.2.1	in front of body	sports, recreation and hobbies	race, sport	race|sport			tauwhainga, hakinakina	tauwhainga|hakinakina
raffle		rāwhara	raffle_6139_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6139/raffle.6139.main_glosses.jt.r480x360.mp4	6.5.1	in front of body	miscellaneous	raffle	raffle			rawhara	rawhara
Raglan		Whāingaroa	raglan_6677_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6677/Raglan.6677.main_glosses.mb.mp4	6.6.1	in front of body	new zealand place names	raglan	raglan			whaingaroa	whaingaroa
rainbow		āniwaniwa, kōpere	rainbow_6045_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6045/rainbow.6045.main_glosses.jt.r480x360.mp4	2.1.2	in front of face	nature and environment|weather	rainbow	rainbow			aniwaniwa, kopere	aniwaniwa|kopere
rake		rakuraku	rake_4985_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4985/rake.4985.main_glosses.sp.r480x360.mp4	3.5.1	in front of body	house and garden	rake	rake			rakuraku	rakuraku
rake		rakuraku	rake_1960_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1960/rake.1960.main_glosses.jo.r480x360.mp4	2.3.2	in front of body	house and garden	rake	rake			rakuraku	rakuraku
Rangiora		Rangiora	rangiora_6678_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6678/Rangiora.6678.main_glosses.mb.mp4	5.2.1	palm	new zealand place names	rangiora	rangiora			rangiora	rangiora
Rangitoto		Rangitoto	rangitoto_6679_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6679/Rangitoto.6679.main_glosses.mb.mp4	1.1.3	in front of body	new zealand place names	rangitoto	rangitoto			rangitoto	rangitoto
rat		kiore	rat_4496_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4496/rat.4496.main_glosses.jo.r480x360.mp4	6.3.1	top of head	animals	rat	rat			kiore	kiore
rattle		kākara	rattle_6458_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6458/rattle.6458.main_glosses.spa.r480x360.mp4	3.5.1	in front of body	play and toys	rattle	rattle			kakara	kakara
Raumanga		Raumanga	raumanga_6680_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6680/Raumanga.6680.main_glosses.mb.mp4	5.2.1	palm	new zealand place names	raumanga	raumanga			raumanga	raumanga
Raumati South			raumati_south_6871_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6871/Raumati_South.6871.main_glosses.mb.mp4	5.2.1	palm	new zealand place names	raumati south	raumati|south				
read		pānui	read_558_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/558/reading.558.main_glosses.jo.r480x360.mp4	1.1.1	in front of body	actions and activities|education|sports, recreation and hobbies	read	read			panui	panui
realise, understand		huatau, mōhio	realise_3230_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3230/recognise.3230.main_glosses.mb.r480x360.mp4	3.3.1	head	communication and cognition	realise, understand	realise|understand			huatau, mohio	huatau|mohio
record		hopu	record_6529_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6529/record.6529.main_glosses.dh.r480x360.mp4	6.5.2	in front of body	actions and activities	record	record			hopu	hopu
red		whero	red_2174_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2174/red.2174.main_glosses.vs.r480x360.mp4	5.1.1	lower head	colours 	red	red			whero	whero
red		whero	red_2201_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2201/red.2201.main_glosses.mb.r480x360.mp4	5.1.1	lower head	colours 	red	red			whero	whero
Redwood			redwood_6873_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6873/Redwood.6873.main_glosses.mb.mp4	5.1.1	lower head	new zealand place names	redwood	redwood				
Redwood			redwood_6872_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6872/Redwood.6872.main_glosses.mb.mp4	5.1.1	lower head	new zealand place names	redwood	redwood				
refer to		titiro	refer_to_2401_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/2401/refer.2401.main_glosses.vs.r480x360.mp4	5.1.2	palm	actions and activities	refer to	refer|to			titiro	titiro
Remuera		Remuera	remuera_6952_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6952/Remuera.6952.main_glosses.mb.mp4	5.1.1	nose	new zealand place names	remuera	remuera			remuera	remuera
report (written)		pūrongo, ripoata	report_written_643_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/643/report.643.main_glosses.vs.r480x360.mp4	1.1.1	palm	work	report (written)	report|written			purongo, ripoata	purongo|ripoata
resources		rauemi	resources_1423_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1423/resources.1423.main_glosses.vs.r480x360.mp4	2.1.1	palm	education|government and politics	resources	resources			rauemi	rauemi
restaurant		wharekai	restaurant_4661_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4661/restaurant.4661.main_glosses.mb.r480x360.mp4	6.2.1	in front of body	food and drink|places	restaurant	restaurant			wharekai	wharekai
restless		kaparangi	restless_5140_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5140/restless.5140.main_glosses.mb.r480x360.mp4	6.1.4	palm	qualities, description and comparison	restless	restless			kaparangi	kaparangi
rhubarb		rupāpu	rhubarb_4929_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4929/rhubarb.4929.main_glosses.mb.r480x360.mp4	6.3.1	in front of body	food and drink	rhubarb	rhubarb			rupapu	rupapu
Riccarton			riccarton_6953_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6953/Riccarton.6953.main_glosses.mb.mp4	2.3.2	back of hand	new zealand place names	riccarton	riccarton				
rice		raihi	rice_4704_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/4704/rice.4704.main_glosses.vs.r480x360.mp4	6.2.4	palm	food and drink	rice	rice			raihi	raihi
Richmond			richmond_6753_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6753/Richmond.6753.main_glosses.mb.mp4	1.3.1	chest	new zealand place names	richmond	richmond				
Richmond			richmond_6954_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6954/Richmond.6954.main_glosses.mb.mp4	3.1.1	abdomen	new zealand place names	richmond	richmond				
right (legal)		mana whakarite	right_legal_3614_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/3614/rights.3614.main_glosses.vs.r480x360.mp4	3.1.1	palm	law and crime	right (legal)	right|legal			mana whakarite	mana whakarite
Riverhead			riverhead_6874_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6874/Riverhead.6874.main_glosses.mb.mp4	6.5.1	in front of body	new zealand place names	riverhead	riverhead				
Riverside			riverside_6875_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6875/Riverside.6875.main_glosses.mb.mp4	6.5.1	in front of body	new zealand place names	riverside	riverside				
robot		karetao	robot_5804_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5804/robot.5804.main_glosses.mb.r480x360.mp4	1.1.1	in front of body	computers	robot	robot			karetao	karetao
rock		toka	rock_1549_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/1549/rocks.1549.main_glosses.rp.r480x360.mp4	2.3.2	in front of body	materials|nature and environment	rock	rock			toka	toka
role model		tauira	role_model_5268_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5268/role_model.5268.main_glosses.mb.r480x360.mp4	6.1.1	fingers/thumb	people and relationships	role model	role|model			tauira	tauira
role		mahi	role_5371_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/5371/role.5371.main_glosses.sp.r480x360.mp4	6.5.1	chest	work	role	role			mahi	mahi
Rolleston			rolleston_6754_high_resolution.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6754/Rolleston.6754.main_glosses.mb.mp4	5.1.1	in front of body	new zealand place names	rolleston	rolleston				
roof		tuanui	roof_378_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/378/roof.378.main_glosses.vs.r480x360.mp4	1.1.3	in front of face	house and garden	roof	roof			tuanui	tuanui
room		rūma	room_6014_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6014/room.6014.main_glosses.mb.r480x360.mp4	5.1.2	in front of body	house and garden	room	room			ruma	ruma
rooster		tame heihei	rooster_6462_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6462/rooster.6462.main_glosses.dh.r480x360.mp4	2.1.2	top of head	animals	rooster	rooster			tame heihei	tame heihei
rooster		tame heihei	rooster_6463_default.png	http://freelex.nzsl.vuw.ac.nz/dnzsl/freelex/assets/6463/rooster.6463.main_glosses.dh.r480x360.mp4	6.3.1	lower head	animals	rooster	rooster			tame heihei	tame heihei
